Trap Date,Genus,Specific Epithet,Gender,IDd,Count,Trap Region,Include,Comparison Group,Latitude,Longitude,Location
07/12/2005 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/23/2013 12:00:00 AM,Culiseta,alaskaensis,Female,,1,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
08/14/2012 12:00:00 AM,Ochlerotatus,spencerii,Female,,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
05/30/1995 12:00:00 AM,Culex,territans,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/08/1997 12:00:00 AM,Ochlerotatus,flavescens,Female,,14,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048000000001 53.5242058)
07/03/2018 12:00:00 AM,Aedes,dorsalis,Female,,3,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
09/07/2010 12:00:00 AM,Anopheles,earlei,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/10/2007 12:00:00 AM,Culiseta,inornata,Female,,19,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/19/1990 12:00:00 AM,Anopheles,earlei,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/21/2001 12:00:00 AM,Culiseta,inornata,Female,,28,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
08/05/2014 12:00:00 AM,Anopheles,earlei,Female,,6,Outer Community-North West,,Outer,53.71376480,-113.95903590,POINT (-113.9590359 53.7137648)
05/22/2018 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,2,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
06/21/2011 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/15/1997 12:00:00 AM,Culiseta,spp.,Female,UnID,1,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048000000001 53.5242058)
08/09/2016 12:00:00 AM,Ochlerotatus,fitchii,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
07/28/2020 12:00:00 AM,Culiseta,inornata,Female,,4,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
07/08/2008 12:00:00 AM,Misc,UnID,Female,UnID,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
09/09/2003 12:00:00 AM,Culiseta,incidens,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
09/24/2013 12:00:00 AM,Culex,territans,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
09/26/2017 12:00:00 AM,Male,UnID,Male,UnID,16,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
07/26/1994 12:00:00 AM,Ochlerotatus,excrucians,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
09/23/2003 12:00:00 AM,Male,UnID,Male,UnID,12,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
08/11/2020 12:00:00 AM,Culiseta,inornata,Female,,8,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
09/10/2013 12:00:00 AM,Culiseta,inornata,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
06/25/1991 12:00:00 AM,Ochlerotatus,euedes,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/05/2018 12:00:00 AM,Ochlerotatus,flavescens,Female,,29,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
08/12/2014 12:00:00 AM,Aedes,spp.,Female,UnID,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/05/2018 12:00:00 AM,Male,UnID,Male,UnID,8,Outer Community-North West,,Outer,53.71376480,-113.95903590,POINT (-113.9590359 53.7137648)
08/19/1997 12:00:00 AM,Culiseta,inornata,Female,,24,River Valley-GC2-East,,Core,53.55335800,-113.46263200,POINT (-113.462632 53.553358)
07/04/2017 12:00:00 AM,Culiseta,alaskaensis,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/04/1998 12:00:00 AM,Aedes,dorsalis,Female,,4,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
08/13/1991 12:00:00 AM,Aedes,spp.,Female,UnID,8,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/13/2010 12:00:00 AM,Male,UnID,Male,UnID,13,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
08/12/1997 12:00:00 AM,Aedes,vexans,Female,,8,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048000000001 53.5242058)
07/22/2014 12:00:00 AM,Misc,UnID,Female,UnID,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
06/11/1991 12:00:00 AM,Ochlerotatus,spencerii,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
06/24/2014 12:00:00 AM,Aedes,vexans,Female,,1,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
07/19/2005 12:00:00 AM,Anopheles,earlei,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
09/21/2010 12:00:00 AM,Culiseta,inornata,Female,,10,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
09/13/2016 12:00:00 AM,Aedes,vexans,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/06/1999 12:00:00 AM,Male,UnID,Male,UnID,7,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/24/2018 12:00:00 AM,Male,UnID,Male,UnID,47,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
05/29/2007 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,5,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
09/03/2013 12:00:00 AM,Culiseta,incidens,Female,,9,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/06/2004 12:00:00 AM,Aedes,dorsalis,Female,,4,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
05/26/1998 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,River Valley-GC1-East,,Core,53.56151400,-113.43811190,POINT (-113.4381119 53.561514)
06/26/2007 12:00:00 AM,Ochlerotatus,Banded legs,Female,UnID,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/03/2004 12:00:00 AM,Culex,territans,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
05/21/2002 12:00:00 AM,Culiseta,morsitans,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
05/20/2003 12:00:00 AM,Culiseta,minnesotae,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/30/2011 12:00:00 AM,Anopheles,earlei,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/13/2004 12:00:00 AM,Culiseta,morsitans,Female,,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/22/2017 12:00:00 AM,Culiseta,incidens,Female,,1,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
06/17/2003 12:00:00 AM,Ochlerotatus,Banded legs,Female,UnID,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/23/2019 12:00:00 AM,Aedes,vexans,Female,,152,River Valley-East,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/31/2004 12:00:00 AM,Culiseta,inornata,Female,,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/23/1996 12:00:00 AM,Ochlerotatus,cataphylla,Female,,2,River Valley-GC1-Central,,Core,53.53718600,-113.52990800,POINT (-113.529908 53.537186000000005)
07/07/1998 12:00:00 AM,Anopheles,earlei,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/07/1994 12:00:00 AM,Ochlerotatus,fitchii,Female,,6,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
09/30/2003 12:00:00 AM,Male,UnID,Male,UnID,3,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/27/1993 12:00:00 AM,Culiseta,inornata,Female,,11,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
09/10/2013 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/25/2013 12:00:00 AM,Misc,UnID,Female,UnID,1,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
07/31/2001 12:00:00 AM,Ochlerotatus,flavescens,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/28/1998 12:00:00 AM,Culex,tarsalis,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/12/1997 12:00:00 AM,Misc,UnID,Female,UnID,2,River Valley-Central,,Core,53.52420580,-113.50048000,POINT (-113.50048000000001 53.5242058)
05/22/2018 12:00:00 AM,Ochlerotatus,spencerii,Female,,8,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
08/09/2005 12:00:00 AM,Ochlerotatus,canadensis,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
07/16/1996 12:00:00 AM,Anopheles,earlei,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/17/2001 12:00:00 AM,Anopheles,earlei,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/06/1999 12:00:00 AM,Culiseta,inornata,Female,,14,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/16/1994 12:00:00 AM,Anopheles,earlei,Female,,11,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/31/1990 12:00:00 AM,Culiseta,morsitans,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/02/2013 12:00:00 AM,Aedes,vexans,Female,,135,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/28/1998 12:00:00 AM,Misc,UnID,Female,UnID,3,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
08/12/1997 12:00:00 AM,Ochlerotatus,Banded legs,Female,UnID,2,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
05/15/2018 12:00:00 AM,Male,UnID,Male,UnID,6,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
07/01/2008 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,6,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/09/2013 12:00:00 AM,Aedes,vexans,Female,,11,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/20/1999 12:00:00 AM,Aedes,spp.,Female,UnID,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/14/2016 12:00:00 AM,Aedes,dorsalis,Female,,8,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
09/06/2016 12:00:00 AM,Aedes,vexans,Female,,3,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
05/20/1997 12:00:00 AM,Culiseta,morsitans,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/17/2007 12:00:00 AM,Culiseta,inornata,Female,,5,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/04/1998 12:00:00 AM,Ochlerotatus,cinereus,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/19/2016 12:00:00 AM,Aedes,vexans,Female,,50,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
09/15/2009 12:00:00 AM,Culiseta,inornata,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/16/1996 12:00:00 AM,Ochlerotatus,spencerii,Female,,14,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
07/04/2017 12:00:00 AM,Anopheles,earlei,Female,,5,Outer Community-South East,,Outer,53.33787710,-113.34249250,POINT (-113.3424925 53.3378771)
06/09/2009 12:00:00 AM,Culiseta,alaskaensis,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/05/2016 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
06/10/2003 12:00:00 AM,Ochlerotatus,Banded legs,Female,UnID,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/05/2005 12:00:00 AM,Culiseta,impatiens,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/04/2017 12:00:00 AM,Ochlerotatus,mercurator,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
06/12/2018 12:00:00 AM,Male,UnID,Male,UnID,193,Rural-South West,,Peripheral,53.52858720,-113.73807010,POINT (-113.7380701 53.5285872)
06/20/2017 12:00:00 AM,Misc,UnID,Female,UnID,217,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
07/13/2010 12:00:00 AM,Culiseta,inornata,Female,,6,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
05/15/2007 12:00:00 AM,Aedes,spp.,Female,UnID,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
08/10/1999 12:00:00 AM,Culiseta,inornata,Female,,81,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
05/26/2015 12:00:00 AM,Culiseta,incidens,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
06/06/2017 12:00:00 AM,Ochlerotatus,euedes,Female,,4,Outer Community-South1,,Outer,53.33332690,-113.53137370,POINT (-113.5313737 53.3333269)
06/19/1990 12:00:00 AM,Culiseta,inornata,Female,,59,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/21/2015 12:00:00 AM,Culiseta,inornata,Female,,69,Rural GC-South East,,Outer,53.33774000,-113.24156000,POINT (-113.24156000000002 53.33774)
06/17/2014 12:00:00 AM,Aedes,vexans,Female,,2,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
06/13/1995 12:00:00 AM,Ochlerotatus,spencerii,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
06/01/1999 12:00:00 AM,Culiseta,alaskaensis,Female,,4,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/05/2016 12:00:00 AM,Aedes,vexans,Female,,354,Outer Community-North East,,Outer,53.77447010,-113.37208810,POINT (-113.3720881 53.7744701)
09/10/2013 12:00:00 AM,Culex,territans,Female,,8,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
07/30/1991 12:00:00 AM,Ochlerotatus,pionips,Female,,2,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/12/2014 12:00:00 AM,Aedes,dorsalis,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/08/2000 12:00:00 AM,Aedes,spp.,Female,UnID,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/12/2011 12:00:00 AM,Culex,territans,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
07/02/2013 12:00:00 AM,Ochlerotatus,mercurator,Female,,2,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
08/01/2006 12:00:00 AM,Culiseta,inornata,Female,,3,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/27/2004 12:00:00 AM,Ochlerotatus,flavescens,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/05/2007 12:00:00 AM,Male,UnID,Male,UnID,31,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
07/08/2014 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,6,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/23/2015 12:00:00 AM,Male,UnID,Male,UnID,4,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
08/15/2000 12:00:00 AM,Culiseta,spp.,Female,UnID,1,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/30/2011 12:00:00 AM,Aedes,dorsalis,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
05/23/2017 12:00:00 AM,Male,UnID,Male,UnID,15,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
08/10/1999 12:00:00 AM,Aedes,dorsalis,Female,,20,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/19/2018 12:00:00 AM,Culiseta,inornata,Female,,9,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
09/18/1990 12:00:00 AM,Culiseta,morsitans,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/18/2017 12:00:00 AM,Ochlerotatus,euedes,Female,,4,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/01/2017 12:00:00 AM,Aedes,vexans,Female,,1,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
08/15/2017 12:00:00 AM,Aedes,dorsalis,Female,,5,Rural-West,,Outer,53.56297330,-113.78735300,POINT (-113.787353 53.5629733)
07/13/2010 12:00:00 AM,Culiseta,inornata,Female,,26,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/17/1993 12:00:00 AM,Aedes,dorsalis,Female,,43,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/12/2014 12:00:00 AM,Aedes,vexans,Female,,97,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
06/26/2018 12:00:00 AM,Culiseta,inornata,Female,,3,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
07/08/2014 12:00:00 AM,Culiseta,morsitans,Female,,2,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
05/20/2008 12:00:00 AM,Culiseta,alaskaensis,Female,,4,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
07/07/2020 12:00:00 AM,Male,UnID,Male,UnID,13,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/07/1992 12:00:00 AM,Aedes,spp.,Female,UnID,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/11/1998 12:00:00 AM,Ochlerotatus,sticticus,Female,,4,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
06/07/1994 12:00:00 AM,Ochlerotatus,flavescens,Female,,2,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/15/1997 12:00:00 AM,Culiseta,inornata,Female,,16,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
06/30/1998 12:00:00 AM,Male,UnID,Male,UnID,2,Extended Rural-South West,,Outer,53.42475000,-113.86097000,POINT (-113.86097 53.42475)
06/04/2019 12:00:00 AM,Misc,UnID,Female,UnID,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/20/2006 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,3,Residential-South,No,Other,53.45749000,-113.42539000,POINT (-113.42539 53.45749)
07/02/2019 12:00:00 AM,Culiseta,morsitans,Female,,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
09/04/2018 12:00:00 AM,Ochlerotatus,spp.,Female,UnID,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
09/12/2006 12:00:00 AM,Male,UnID,Male,UnID,6,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/18/2017 12:00:00 AM,Male,UnID,Male,UnID,5,Rural-East,,Outer,53.60672180,-113.22135870,POINT (-113.22135870000001 53.6067218)
09/20/2011 12:00:00 AM,Male,UnID,Male,UnID,42,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/11/1998 12:00:00 AM,Aedes,vexans,Female,,103,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/21/1994 12:00:00 AM,Anopheles,earlei,Female,,1,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
07/21/2015 12:00:00 AM,Mansonia,perturbans,Female,,2,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
08/19/2014 12:00:00 AM,Aedes,vexans,Female,,155,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
07/31/2018 12:00:00 AM,Misc,UnID,Female,UnID,1,Outer Community-North,,Outer,53.77447650,-113.58571530,POINT (-113.5857153 53.7744765)
07/15/2003 12:00:00 AM,Ochlerotatus,euedes,Female,,6,Rural-South West,,Peripheral,53.45390000,-113.68865000,POINT (-113.68865 53.4539)
08/01/2017 12:00:00 AM,Ochlerotatus,fitchii,Female,,2,Residential GC-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
08/29/2000 12:00:00 AM,Ochlerotatus,Banded legs,Female,UnID,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
08/21/2007 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/20/2006 12:00:00 AM,Culiseta,inornata,Female,,20,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
07/19/1994 12:00:00 AM,Culiseta,morsitans,Female,,1,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/28/1994 12:00:00 AM,Culiseta,inornata,Female,,3,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
08/26/2014 12:00:00 AM,Culiseta,morsitans,Female,,2,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/23/1998 12:00:00 AM,Culiseta,inornata,Female,,12,River Valley-West-P1,,Core,53.51211760,-113.54965540,POINT (-113.5496554 53.5121176)
06/07/1994 12:00:00 AM,Culiseta,inornata,Female,,3,River Valley-East-P1,,Core,53.58141700,-113.37456110,POINT (-113.3745611 53.58141700000001)
05/25/1993 12:00:00 AM,Culiseta,minnesotae,Female,,1,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
09/13/2016 12:00:00 AM,Culex,territans,Female,,1,Rural-North West,,Peripheral,53.61923170,-113.71279840,POINT (-113.7127984 53.6192317)
07/15/2003 12:00:00 AM,Ochlerotatus,flavescens,Female,,36,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
07/12/2011 12:00:00 AM,Male,UnID,Male,UnID,194,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/02/2009 12:00:00 AM,Ochlerotatus,Black legs,Female,UnID,1,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
06/22/1999 12:00:00 AM,Male,UnID,Male,UnID,20,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
06/17/2008 12:00:00 AM,Male,UnID,Male,UnID,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
07/09/2019 12:00:00 AM,Ochlerotatus,excrucians,Female,,1,Residential-South,,Core,53.48205730,-113.41834550,POINT (-113.4183455 53.4820573)
08/02/2005 12:00:00 AM,Male,UnID,Male,UnID,1,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
06/30/1992 12:00:00 AM,Aedes,vexans,Female,,3,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
09/07/2004 12:00:00 AM,Male,UnID,Male,UnID,2,Industrial East,,Peripheral,53.59592000,-113.33219000,POINT (-113.33219 53.59592)
07/14/2015 12:00:00 AM,Misc,UnID,Female,UnID,2,Outer Community-South West,,Outer,53.40827000,-113.76136000,POINT (-113.76136 53.40827)
06/29/2004 12:00:00 AM,Male,UnID,Male,UnID,29,Rural-North West,,Peripheral,53.61722100,-113.71618200,POINT (-113.716182 53.617221)
09/11/2018 12:00:00 AM,Male,UnID,Male,UnID,53,River Valley-West,,Core,53.50406840,-113.57012630,POINT (-113.5701263 53.5040684)
06/26/2012 12:00:00 AM,Culiseta,inornata,Female,,4,Rural-North East,,Peripheral,53.65769280,-113.33211780,POINT (-113.3321178 53.6576928)
08/03/2004 12:00:00 AM,Misc,UnID,Female,UnID,23,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
05/29/2018 12:00:00 AM,Ochlerotatus,excrucians,Female,,2,Outer Community-North West,,Outer,53.71376480,-113.95903590,POINT (-113.9590359 53.7137648)
08/30/2011 12:00:00 AM,Aedes,vexans,Female,,1,Rural-South East,,Peripheral,53.39583080,-113.39354040,POINT (-113.3935404 53.3958308)
08/30/2005 12:00:00 AM,Aedes,vexans,Female,,7,Residential-North,,Core,53.57945910,-113.49926240,POINT (-113.4992624 53.5794591)
